년월,kedi학교코드,kedi단과대,kedi단과대명,kedi학과코드,kedi학과,주야간구분,학과특성구분,단과대학코드,캠퍼스구분,학교구분,학교종류,설립구분,지역코드,전공코드,교육부계열,대학코드,대학,학과코드,학과,학기코드,학기,과목구분,성적점수구분코드,성적점수구분,학생수
20150401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,1R,1학기,02,05,C+,83
20150401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,07,D+,5
20150401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,1R,1학기,02,05,C+,82
20150401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,2R,2학기,02,03,B+,96
20150401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,2R,2학기,02,04,B,16
20150401,53018000,42,보건과학대학,U06040300048,바이오의공학부,A,10,4669,1,U,E,3,11,,03,4669,보건과학대학,5693,바이오의공학부,1R,1학기,02,01,A+,147
20150401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,2R,2학기,02,04,B,11
20150401,53018000,42,보건과학대학,U06040300019,치기공학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4673,치기공학과,1R,1학기,02,06,C,12
20150401,53018000,42,보건과학대학,U05030200045,식품영양학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,4676,식품영양학과,2R,2학기,02,05,C+,8
20150401,53018000,54,생명과학대학,U05020400078,식품자원경제학과,A,10,4652,1,U,E,3,11,05,01,4652,생명과학대학,4657,식품자원경제학과,1R,1학기,02,09,F,10
20150401,53018000,93,정경대학,U05040200022,통계학과,A,10,0197,1,U,E,3,11,05,01,0197,정경대학,0201,통계학과,2R,2학기,02,04,B,35
20150401,53018000,9,공과대학,U04070300012,신소재공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4630,신소재공학부,1R,1학기,02,09,F,84
20150401,53018000,42,보건과학대학,U05020200150,바이오시스템의과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5694,바이오시스템의과학부,1R,1학기,02,06,C,22
20150401,53018000,7,경상대학,U02010100038,경영학부,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4633,경영학부,2R,2학기,02,06,C,133
20150401,53018000,42,보건과학대학,U02030700251,보건정책관리학부,A,10,4669,1,U,E,3,11,,01,4669,보건과학대학,5696,보건정책관리학부,2R,2학기,02,03,B+,160
20150401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,1R,1학기,02,08,D,28
20150401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,2R,2학기,02,02,A,27
20150401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,1R,1학기,02,05,C+,265
20150401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,2R,2학기,02,03,B+,40
20150401,53018000,12,과학기술대학,U05020100036,생명정보공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4553,생명정보공학과,2R,2학기,02,02,A,108
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,2R,2학기,02,09,F,27
20150401,53018000,42,보건과학대학,U02030700251,보건정책관리학부,A,10,4669,1,U,E,3,11,,01,4669,보건과학대학,5696,보건정책관리학부,1R,1학기,02,06,C,13
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,2R,2학기,02,02,A,30
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,1R,1학기,02,03,B+,97
20150401,53018000,42,보건과학대학,U02030700027,보건행정학과,A,10,4669,1,U,E,3,11,02,01,4669,보건과학대학,4674,보건행정학과,1R,1학기,02,03,B+,22
20150401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,1R,1학기,02,02,A,162
20150401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,1R,1학기,02,06,C,21
20150401,53018000,12,과학기술대학,U04050100020,디스플레이・반도체물리학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4462,디스플레이·반도체물리학과,1R,1학기,02,02,A,72
20150401,53018000,45,사범대학,U03050400011,컴퓨터교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0245,컴퓨터교육과,1R,1학기,02,06,C,17
20150401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,1R,1학기,02,04,B,44
20150401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,2R,2학기,02,01,A+,74
20150401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,1R,1학기,02,01,A+,141
20150401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,2R,2학기,02,02,A,18
20150401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,2R,2학기,02,05,C+,99
20150401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,04,B,74
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,04,B,36
20150401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,2R,2학기,02,02,A,102
20150401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,1R,1학기,02,02,A,129
20150401,53018000,12,과학기술대학,U04050300019,제어계측공학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4551,제어계측공학과,1R,1학기,02,06,C,50
20150401,53018000,35,문과대학,U01010200008,국어국문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0145,국어국문학과,2R,2학기,02,01,A+,166
20150401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,2R,2학기,02,09,F,44
20150401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,2R,2학기,02,09,F,14
20150401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,1R,1학기,02,05,C+,83
20150401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,2R,2학기,02,04,B,50
20150401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,1R,1학기,02,08,D,6
20150401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,2R,2학기,02,04,B,81
20150401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,04,B,126
20150401,53018000,9,공과대학,U04010200061,건축사회환경공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5204,건축사회환경공학부,2R,2학기,02,04,B,133
20150401,53018000,9,공과대학,U04100100035,화공생명공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4084,화공생명공학과,1R,1학기,02,03,B+,285
20150401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,1R,1학기,02,04,B,12
20150401,53018000,118,단과대구분없음,U04080300448,사이버국방학과,A,40,5436,1,U,E,3,11,04,03,5436,정보보호학부,5437,사이버국방학과,1R,1학기,02,08,D,4
20150401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,2R,2학기,02,05,C+,19
20150401,53018000,35,문과대학,U01011000004,불어불문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0154,불어불문학과,1R,1학기,02,05,C+,57
20150401,53018000,35,문과대학,U01011000004,불어불문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0154,불어불문학과,1R,1학기,02,04,B,43
20150401,53018000,81,이과대학,U05020600018,지구환경과학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0215,지구환경과학과,2R,2학기,02,04,B,46
20150401,53018000,9,공과대학,U04100100035,화공생명공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4084,화공생명공학과,1R,1학기,02,07,D+,27
20150401,53018000,118,단과대구분없음,U04080300448,사이버국방학과,A,40,5436,1,U,E,3,11,04,03,5436,정보보호학부,5437,사이버국방학과,2R,2학기,02,02,A,6
20150401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,2R,2학기,02,07,D+,3
20150401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,09,F,41
20150401,53018000,42,보건과학대학,U06040300019,치기공학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4673,치기공학과,2R,2학기,02,09,F,2
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,2R,2학기,02,08,D,4
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,06,C,27
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,08,D,9
20150401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,2R,2학기,02,09,F,29
20150401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,1R,1학기,02,03,B+,56
20150401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,2R,2학기,02,06,C,10
20150401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,2R,2학기,02,09,F,14
20150401,53018000,35,문과대학,U01011200007,국제어문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4390,국제어문학부,1R,1학기,02,07,D+,5
20150401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,1R,1학기,02,05,C+,5
20150401,53018000,12,과학기술대학,U04050200035,전자및정보공학부,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4550,전자및정보공학부,2R,2학기,02,06,C,5
20150401,53018000,83,인문대학,U01011200016,어문학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0261,어문학부,1R,1학기,02,04,B,2
20150401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,1R,1학기,02,08,D,7
20150401,53018000,4,간호대학,U06020100004,간호학과,A,10,0231,1,U,E,3,11,06,02,0231,간호대학,0233,간호학과,1R,1학기,02,09,F,16
20150401,53018000,9,공과대학,U04050200014,전기전자전파공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4743,전기전자전파공학부,1R,1학기,02,08,D,19
20150401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,2R,2학기,02,06,C,37
20150401,53018000,4,간호대학,U06020100004,간호학과,A,10,0231,1,U,E,3,11,06,02,0231,간호대학,0233,간호학과,1R,1학기,02,02,A,81
20150401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,1R,1학기,02,07,D+,10
20150401,53018000,45,사범대학,U03050300014,지리교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0242,지리교육과,2R,2학기,02,05,C+,34
20150401,53018000,45,사범대학,U03050300014,지리교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0242,지리교육과,2R,2학기,02,01,A+,50
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,01,A+,29
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,06,C,12
20150401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,1R,1학기,02,06,C,7
20150401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,2R,2학기,02,08,D,5
20150401,53018000,35,문과대학,U01020400006,사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0803,사학과,1R,1학기,02,08,D,4
20150401,53018000,35,문과대학,U01010100006,언어학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4391,언어학과,1R,1학기,02,06,C,14
20150401,53018000,54,생명과학대학,U05020100267,생명과학계열학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4951,생명과학계열학부,2R,2학기,02,04,B,5
20150401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,2R,2학기,02,07,D+,2
20150401,53018000,7,경상대학,U02030700081,행정학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0298,행정학과,2R,2학기,02,09,F,2
20150401,53018000,9,공과대학,U04050200006,전기전자공학부,A,10,0217,1,U,E,3,11,,03,0217,공과대학,5597,전기전자공학부,2R,2학기,02,05,C+,226
20150401,53018000,54,생명과학대학,U05020100041,생명환경과학계열,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4705,생명환경과학계열,2R,2학기,02,08,D,1
20150401,53018000,54,생명과학대학,U05020100041,생명환경과학계열,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4705,생명환경과학계열,2R,2학기,02,09,F,1
20150401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,2R,2학기,02,06,C,6
20150401,53018000,42,보건과학대학,U06040100031,환경보건학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4677,환경보건학과,2R,2학기,02,08,D,1
20150401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,1R,1학기,02,08,D,5
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,1R,1학기,02,06,C,9
20150401,53018000,42,보건과학대학,U04110200151,보건환경융합과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5695,보건환경융합과학부,1R,1학기,02,07,D+,4
20150401,53018000,83,인문대학,U01020800019,인문사회학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0266,인문사회학부,1R,1학기,02,02,A,4
20150401,53018000,83,인문대학,U01020800019,인문사회학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0266,인문사회학부,1R,1학기,02,01,A+,17
20150401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,1R,1학기,02,04,B,29
20150401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,07,D+,3
20150401,53018000,83,인문대학,U01010700027,독일문화학과,A,10,0251,2,U,E,3,44,,01,0251,인문대학,5686,독일문화학과,2R,2학기,02,07,D+,3
20150401,53018000,83,인문대학,U01020600030,북한학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0259,북한학과,1R,1학기,02,07,D+,1
20150401,53018000,12,과학기술대학,U05040100016,수학과,A,10,4460,2,U,E,3,44,,02,4460,과학기술대학,5684,수학과,1R,1학기,02,01,A+,90
20150401,53018000,12,과학기술대학,U05040100016,수학과,A,10,4460,2,U,E,3,44,,02,4460,과학기술대학,5684,수학과,1R,1학기,02,02,A,40
20150401,53018000,42,보건과학대학,U05020100260,생체의공학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,5037,생체의공학과,1R,1학기,02,05,C+,20
20150401,53018000,54,생명과학대학,U05020100017,생명과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4653,생명과학부,2R,2학기,02,02,A,273
20150401,53018000,83,인문대학,U01010600018,영어영문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0255,영어영문학과,1R,1학기,02,03,B+,422
20150401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,03,B+,9
20150401,53018000,54,생명과학대학,U05020100011,생명공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4654,생명공학부,1R,1학기,02,09,F,79
20150401,53018000,83,인문대학,U01010600018,영어영문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0255,영어영문학과,2R,2학기,02,03,B+,354
20150401,53018000,54,생명과학대학,U05020100017,생명과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4653,생명과학부,1R,1학기,02,08,D,25
20150401,53018000,93,정경대학,U05040200022,통계학과,A,10,0197,1,U,E,3,11,05,01,0197,정경대학,0201,통계학과,2R,2학기,02,02,A,75
20150401,53018000,83,인문대학,U01010200008,국어국문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0253,국어국문학과,2R,2학기,02,03,B+,164
20150401,53018000,7,경상대학,U02010200014,경제학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0295,경제학과,1R,1학기,02,04,B,97
20150401,53018000,12,과학기술대학,U05020100036,생명정보공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4553,생명정보공학과,1R,1학기,02,05,C+,130
20150401,53018000,83,인문대학,U01020600030,북한학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0259,북한학과,2R,2학기,02,03,B+,121
20150401,53018000,83,인문대학,U01010600018,영어영문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0255,영어영문학과,1R,1학기,02,06,C,57
20150401,53018000,83,인문대학,U01020600030,북한학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0259,북한학과,2R,2학기,02,04,B,24
20150401,53018000,93,정경대학,U05040200022,통계학과,A,10,0197,1,U,E,3,11,05,01,0197,정경대학,0201,통계학과,1R,1학기,02,01,A+,122
20150401,53018000,42,보건과학대학,U05020200150,바이오시스템의과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5694,바이오시스템의과학부,1R,1학기,02,02,A,64
20150401,53018000,83,인문대학,U01011200016,어문학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0261,어문학부,2R,2학기,02,09,F,2
20150401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,2R,2학기,02,03,B+,134
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,1R,1학기,02,07,D+,7
20150401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,03,B+,103
20150401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,1R,1학기,02,06,C,87
20150401,53018000,42,보건과학대학,U06040300048,바이오의공학부,A,10,4669,1,U,E,3,11,,03,4669,보건과학대학,5693,바이오의공학부,2R,2학기,02,02,A,165
20150401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,2R,2학기,02,09,F,9
20150401,53018000,35,문과대학,U01010800003,노어노문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0156,노어노문학과,2R,2학기,02,03,B+,110
20150401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,1R,1학기,02,03,B+,189
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,1R,1학기,02,01,A+,41
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,1R,1학기,02,01,A+,134
20150401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,1R,1학기,02,01,A+,195
20150401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,2R,2학기,02,03,B+,138
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,07,D+,3
20150401,53018000,42,보건과학대학,U06040300048,바이오의공학부,A,10,4669,1,U,E,3,11,,03,4669,보건과학대학,5693,바이오의공학부,1R,1학기,02,06,C,76
20150401,53018000,42,보건과학대학,U05020200150,바이오시스템의과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5694,바이오시스템의과학부,2R,2학기,02,04,B,44
20150401,53018000,118,단과대구분없음,U02030700109,공공행정학부,A,10,4463,2,U,E,3,44,02,01,4463,공공행정학부,4464,공공행정학부,2R,2학기,02,08,D,4
20150401,53018000,45,사범대학,U03050600009,체육교육과,A,10,0234,1,U,E,3,11,03,05,0234,사범대학,0237,체육교육과,1R,1학기,02,05,C+,127
20150401,53018000,54,생명과학대학,U05030200017,식품공학과,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,5564,식품공학과,2R,2학기,02,04,B,56
20150401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,08,D,1
20150401,53018000,8,경영대학,U02010100035,경영학과,A,10,0140,1,U,E,3,11,02,01,0140,경영대학,0142,경영학과,2R,2학기,02,06,C,140
20150401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,1R,1학기,02,09,F,9
20150401,53018000,54,생명과학대학,U05030200017,식품공학과,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,5564,식품공학과,1R,1학기,02,05,C+,75
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,2R,2학기,02,09,F,22
20150401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,1R,1학기,02,03,B+,119
20150401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,2R,2학기,02,03,B+,65
20150401,53018000,8,경영대학,U02010100035,경영학과,A,10,0140,1,U,E,3,11,02,01,0140,경영대학,0142,경영학과,1R,1학기,02,05,C+,735
20150401,53018000,42,보건과학대학,U06040300019,치기공학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4673,치기공학과,1R,1학기,02,02,A,29
20150401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,2R,2학기,02,05,C+,15
20150401,53018000,42,보건과학대학,U06040300019,치기공학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4673,치기공학과,2R,2학기,02,03,B+,16
20150401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,05,C+,120
20150401,53018000,118,단과대구분없음,U02030500029,미디어학부,A,10,5256,1,U,E,3,11,02,01,5256,미디어학부,5257,미디어학부,2R,2학기,02,08,D,9
20150401,53018000,54,생명과학대학,U05030200119,식품공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4820,식품공학부,1R,1학기,02,01,A+,14
20150401,53018000,118,단과대구분없음,U02030200021,국제학부,A,10,3928,1,U,E,3,11,02,01,3928,국제학부,3931,국제학부,1R,1학기,02,02,A,191
20150401,53018000,93,정경대학,U02030600012,정치외교학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0199,정치외교학과,2R,2학기,02,01,A+,173
20150401,53018000,42,보건과학대학,U02030700027,보건행정학과,A,10,4669,1,U,E,3,11,02,01,4669,보건과학대학,4674,보건행정학과,1R,1학기,02,02,A,23
20150401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,1R,1학기,02,04,B,47
20150401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,02,A,76
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,2R,2학기,02,05,C+,65
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,2R,2학기,02,06,C,32
20150401,53018000,54,생명과학대학,U05030200017,식품공학과,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,5564,식품공학과,2R,2학기,02,08,D,16
20150401,53018000,54,생명과학대학,U05030200017,식품공학과,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,5564,식품공학과,2R,2학기,02,01,A+,72
20150401,53018000,12,과학기술대학,U04070300025,신소재화학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4547,신소재화학과,2R,2학기,02,04,B,67
20150401,53018000,12,과학기술대학,U04070300025,신소재화학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4547,신소재화학과,1R,1학기,02,07,D+,12
20150401,53018000,7,경상대학,U02010100038,경영학부,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4633,경영학부,1R,1학기,02,06,C,152
